id,name,slug,rank,active,banned,is_admin,is_moderator
707573,Parapet69,parapet69,1,False,False,False,False
707553,smolu,smolu,1,True,False,False,False
707580,Wolfpick96,wolfpick96,1,True,False,False,False
707564,olczikk,olczikk,1,False,False,False,False
707591,Łukasz Wojciechowski,lukasz-wojciechowski12,1,True,False,False,False
707610,krokxx,krokxx,1,False,False,False,False
707607,Dawid Rochowski,dawid-rochowski,1,True,False,False,False
707616,OhhZ,ohhz,1,True,False,False,False
707627,Dominikdsk,dominikdsk,1,True,False,False,False
707637,Salwek,salwek,1,False,False,False,False
707639,bitchigan,bitchigan,1,True,False,False,False
707630,Kacper Wentowski,kacper-wentowski1,1,True,False,False,False
707648,Krzysiek Szymański,krzysiek-szymanski1,1,True,False,False,False
707651,kubapała,kubapala,1,True,False,False,False
707681,exys69,exys69,1,False,False,False,False
707678,Kamil Wierzchowski,kamil-wierzchowski,1,True,False,False,False
707653,Kamil Malag,kamil-malag,1,True,False,False,False
707670,Patryk Caban,patryk-caban,1,True,False,False,False
707698,ADAX1,adax1,1,False,False,False,False
707655,bigkidchode37,bigkidchode37,1,True,False,False,False
707703,dummyv4r,dummyv4r,1,True,False,False,False
707680,exys,exys,1,False,False,False,False
707700,Bartosz Kozyra,bartosz-kozyra1,1,True,False,False,False
707692,Kuba Krzykaczewski,kuba-krzykaczewski,1,True,False,False,False
707708,Oldpotatoleader,oldpotatoleader,1,False,False,False,False
707717,Pefkaa,pefkaa,1,True,False,False,False
707722,piotrequ,piotrequ,1,True,False,False,False
707706,Werywer,werywer,1,True,False,False,False
707742,Piotr Sękowski,piotr-sekowski,1,True,False,False,False
707715,Marekxddr,marekxddr,1,True,False,False,False
707721,Fapseo,fapseo,1,False,False,False,False
707747,Denvertochu,denvertochu,1,True,False,False,False
707736,pedeanjo4,pedeanjo4,1,True,False,False,False
707763,Elo754,elo754,1,False,False,False,False
707770,Majjki,majjki,1,True,False,False,False
707767,Rafał Łagodziński,rafal-lagodzinski,1,True,False,False,False
707779,PontoNo7,pontono7,1,True,False,False,False
707789,VanPersing,vanpersing,1,False,False,False,False
707783,Arek Brzuska,arek-brzuska,1,True,False,False,False
707814,Dominoo7856,dominoo7856,1,True,False,False,False
707792,Hunter$$$,hunter123456,1,False,False,False,False
707803,Marek Bielski,marek-bielski,1,True,False,False,False
707798,Hogaty12314,hogaty12314,1,False,False,False,False
707813,Mateusz Kot,mateusz-kot12,1,True,False,False,False
707836,FocusLife,focuslife,1,True,False,False,False
707825,Szymon Piotrowski,szymon-piotrowski1,1,True,False,False,False
707828,Damian Konstantynowicz,damian-konstantynowicz1,1,True,False,False,False
707827,Krzy Siek,krzy-siek12,1,True,False,False,False
707839,KOZIOŁEK_PIWNY,koziolek-piwny,1,True,False,False,False
707841,Kuba Bienias,kuba-bienias1,1,True,False,False,False
707855,dholo,dholo,1,True,False,False,False
707859,Dajsuba,dajsuba,1,True,False,False,False
707869,norbek90,norbek90,1,True,False,False,False
707847,mbrateq,mbrateq,1,False,False,False,False
707867,Matty.95,matty95,1,True,False,False,False
707885,EustachyMotyka1283,eustachymotyka1283,1,True,False,False,False
707886,Kulawbanie,kulawbanie,1,False,False,False,False
707879,Tamtam,tamtam,1,True,False,False,False
707903,Greeser,greeser,1,False,False,False,False
707894,GazowanyPies,gazowanypies,1,True,False,False,False
707911,ulat94,ulat94,1,False,False,False,False
707923,Kacper Moskal,kacper-moskal,1,True,False,False,False
707931,sados511,sados511,1,True,False,False,False
707938,Mati Gi,mati-gi,1,True,False,False,False
707935,Oliwier Liżewski,oliwier-lizewski,1,True,False,False,False
707949,Jędrek Orłowski,jedrek-orlowski,1,True,False,False,False
707944,bialek55,bialek55,1,True,False,False,False
707961,markos0589,markos0589,1,True,False,False,False
707985,GrzeGrzechu,grzegrzechu,1,True,False,False,False
707969,asagdgf,asagdgf,1,True,False,False,False
707956,Hsbcdb,hsbcdb,1,True,False,False,False
707999,Bagniak56,bagniak56,1,True,False,False,False
708011,Rulxor,rulxor,1,True,False,False,False
708027,Marcin Korcz,marcin-korcz,1,True,False,False,False
708034,Daniel Wójtowicz,daniel-wojtowicz1,1,True,False,False,False
708039,Beczooonia,beczooonia,1,False,False,False,False
708072,Szymon Waldman,szymon-waldman1,1,True,False,False,False
708061,Mateusz Lewandowski,mateusz-lewandowski1234567,1,True,False,False,False
708046,Beczoiooonia,beczoiooonia,1,True,False,False,False
708058,Loret65,loret65,1,True,False,False,False
708073,Michał Kubiak,michal-kubiak12,1,True,False,False,False
708085,Tlaloc,tlaloc,1,False,False,False,False
708083,Daria Pakuła,daria-pakula,1,True,False,False,False
708107,kabanisko12,kabanisko121,1,True,False,False,False
708095,Iwo Wójcik,iwo-wojcik,1,True,False,False,False
708116,Patrycek35,patrycek35,1,True,False,False,False
708096,Kazamate,kazamate,1,True,False,False,False
708110,Michał Ceglarek,michal-ceglarek,1,True,False,False,False
708120,Jakub Zimnoch,jakub-zimnoch,1,True,False,False,False
708126,MKS15,mks15,1,False,False,False,False
708134,Kacper Seweryn,kacper-seweryn,1,True,False,False,False
708127,MKS'151,mks151,1,False,False,False,False
708117,nibba1344,nibba1344,1,True,False,False,False
708146,Łukasz Gil,lukasz-gil1,1,True,False,False,False
708170,Małgorzata Strzyżewska,malgorzata-strzyzewska,1,True,False,False,False
708148,gumiak93,gumiak93,1,False,False,False,False
708142,Jhgfv,jhgfv,1,False,False,False,False
708178,Damian Wiekiera,damian-wiekiera,1,True,False,False,False
708164,Klaudia Selwon,klaudia-selwon,1,True,False,False,False
708188,vivo0,vivo0,1,False,False,False,False
708181,Robert Białecki,robert-bialecki,1,True,False,False,False
708171,Marcin Krużewski,marcin-kruzewski,1,True,False,False,False
708204,Lukasz1234123,lukasz1234123,1,False,False,False,False
708196,kkk777,kkk777,1,True,False,False,False
708197,login342,login342,1,True,False,False,False
708195,Krzysztof Andrych,krzysztof-andrych,1,True,False,False,False
708206,Lukashenkos,lukashenkos,1,True,False,False,False
708201,Łukasz Paluszek,lukasz-paluszek1,1,True,False,False,False
708230,Bald_Bad_Ugly,bald-bad-ugly,1,True,False,False,False
708228,DoubleKengee,doublekengee1,1,True,False,False,False
708241,Szymon Kopczewski,szymon-kopczewski,1,True,False,False,False
708232,Konrad Wójcicki,konrad-wojcicki,1,True,False,False,False
708248,Natan Miziolek,natan-miziolek,1,True,False,False,False
708242,Duuudek,duuudek,1,False,False,False,False
708260,Spenser`,spenser1,1,True,False,False,False
708275,Darczan,darczan,1,True,False,False,False
708274,Yssssss,yssssss,1,True,False,False,False
708294,Szawerc,szawerc,1,True,False,False,False
708305,Anka21,anka21,1,True,False,False,False
708296,Mateusz Wojas,mateusz-wojas,1,True,False,False,False
708289,Julia Szajowska,julia-szajowska,1,True,False,False,False
708306,s3tka,s3tka,1,True,False,False,False
708312,Trikitiki,trikitiki,1,False,False,False,False
708304,Rafał Teresiński,rafal-teresinski,1,True,False,False,False
708334,mujmokrysen,mujmokrysen,1,True,False,False,False
708326,Kacper Wałęsa,kacper-walesa,1,True,False,False,False
708327,Kacper Kurant,kacper-kurant,1,True,False,False,False
708365,michalrozek,michalrozek,1,True,False,False,False
708388,Mateusz Kowalski,mateusz-kowalski12345,1,True,False,False,False
708383,P1979,p1979,1,True,False,False,False
708386,Adek188123,adek188123,1,True,False,False,False
708381,RoyalHeros,royalheros,1,True,False,False,False
708405,Łukasz Urbański,lukasz-urbanski123,1,True,False,False,False
708406,wmvrt,wmvrt,1,True,False,False,False
708412,Krzysiek Gruszka,krzysiek-gruszka,1,True,False,False,False
708414,pituszok,pituszok,1,True,False,False,False
708417,zzzz2347x@gmail.com,zzzz2347x-at-gmailcom,1,True,False,False,False
708418,govorkov97,govorkov97,1,True,False,False,False
708429,Piesek_leszek,piesek-leszek,1,True,False,False,False
708419,Adrian Szwed,adrian-szwed1,1,True,False,False,False
708442,tata356,tata356,1,True,False,False,False
708471,Qwejq1,qwejq1,1,True,False,False,False
708477,Maciej Janiszewski,maciej-janiszewski1,1,True,False,False,False
708478,Piotrek Buczkowski,piotrek-buczkowski,1,True,False,False,False
708484,Pupskotwojejstarej,pupskotwojejstarej,1,False,False,False,False
708483,Nikola Milewska,nikola-milewska,1,True,False,False,False
708498,SaiyanxS,saiyanxs,1,True,False,False,False
708479,KardTalon,kardtalon,1,False,False,False,False
708522,Dawidj11,dawidj11,1,True,False,False,False
708502,Królewna Fiona,krolewna-fiona,1,True,False,False,False
708519,tharus1,tharus1,1,False,False,False,False
708508,Jebansko1,jebansko1,1,True,False,False,False
708517,Joanna d'Ank,joanna-dank,1,True,False,False,False
708550,Patryk Janic,patryk-janic,1,True,False,False,False
708558,Esperance12,esperance12,1,False,False,False,False
708572,Michał Piątek,michal-piatek12,1,True,False,False,False
708571,Badylak. 92.,badylak-92,1,True,False,False,False
708567,Mariusz Jebaka,mariusz-jebaka,1,True,False,False,False
708590,Franek Glapś,franek-glaps,1,True,False,False,False
708576,mmm09,mmm09,1,False,False,False,False
708593,Aknotis,aknotis,1,True,False,False,False
708574,Dominik Pawelec,dominik-pawelec,1,True,False,False,False
708609,Michał Moniewski,michal-moniewski,1,True,False,False,False
708612,Toxic_Pedro,toxic-pedro,1,True,False,False,False
708597,9sivy,9sivy,1,True,False,False,False
708627,saltedpigeon,saltedpigeon,1,False,False,False,False
708606,whatek,whatek,1,False,False,False,False
708618,Alex232,alex232,1,True,False,False,False
708644,Kamil Paszko,kamil-paszko,1,True,False,False,False
708648,jebaćfubu,jebacfubu,1,True,False,False,False
708638,Renee.0o0,renee0o0,1,False,False,False,False
708660,m.martyniuk.95@wp.pl,mmartyniuk95-at-wppl,1,False,False,False,False
708671,smoczis,smoczis,1,False,False,False,False
708662,Fidel Gastro,fidel-gastro,1,True,False,False,False
708651,łubuduubu,lubuduubu1,1,True,False,False,False
708676,Ad0nai,ad0nai,1,False,False,False,False
708673,jan.tracz,jantracz1,1,True,False,False,False
708664,keykey,keykey,1,True,False,False,False
708689,Jakub Świciński,jakub-swicinski,1,True,False,False,False
708703,Rafał Bagiński,rafal-baginski,1,True,False,False,False
708708,Wiktor Misiak,wiktor-misiak,1,True,False,False,False
708719,aleale123,aleale123,1,False,False,False,False
708714,Arek Lipowski,arek-lipowski1,1,True,False,False,False
708726,Krzysztof Rutkowski,krzysztof-rutkowski123,1,True,False,False,False
708711,Ryszard Żechałko,ryszard-zechalko,1,True,False,False,False
708720,Kamil Górka,kamil-gorka,1,True,False,False,False
708740,Mały8,maly8,1,False,False,False,False
708741,Julia Michalska,julia-michalska,1,True,False,False,False
708735,Laura Krystaszek,laura-krystaszek,1,True,False,False,False
708786,Łukasz Owczorz,lukasz-owczorz,1,True,False,False,False
708747,Oskar Dudzik,oskar-dudzik,1,True,False,False,False
708791,Adrian Bołońdź,adrian-bolondz,1,True,False,False,False
708771,Hubert Krasa,hubert-krasa,1,True,False,False,False
708793,grindewald,grindewald,1,False,False,False,False
708782,Klaudia Brzyszcz,klaudia-brzyszcz,1,True,False,False,False
708804,Paweł Tekień,pawel-tekien,1,True,False,False,False
708803,Golden2,golden2,1,True,False,False,False
708833,Rafał Wybult,rafal-wybult,1,True,False,False,False
708800,Kapi_Majster,kapi-majster,1,True,False,False,False
708832,Kacper Głowacki,kacper-glowacki,1,True,False,False,False
708838,pooalk98,pooalk98,1,False,False,False,False
708835,bpajak98,bpajak98,1,False,False,False,False
708855,OsPros123,ospros123,1,False,False,False,False
708844,Paweł Mrozik,pawel-mrozik,1,True,False,False,False
708868,chmi3luz,chmi3luz,1,False,False,False,False
708876,for_grimmer,for-grimmer,1,True,False,False,False
708899,Kalonqa,kalonqa,1,False,False,False,False
708867,Cookis95,cookis95,1,True,False,False,False
708904,xSMOQ,xsmoq,1,True,False,False,False
708906,Masterro211,masterro211,1,True,False,False,False
708910,Eryk Szczepaniak,eryk-szczepaniak,1,True,False,False,False
708895,mwiskrrt,mwiskrrt,1,False,False,False,False
708897,Piotr Uchman,piotr-uchman,1,True,False,False,False
708948,Mateusz Abinki,mateusz-abinki,1,True,False,False,False
708963,Maciej Kubicki,maciej-kubicki12,1,True,False,False,False
708961,784595988,784595988,1,False,False,False,False
708954,Daniel Kozlowski,daniel-kozlowski12,1,True,False,False,False
708971,Rafał Dąbrowski,rafal-dabrowski12,1,True,False,False,False
708962,adrianzlotowski042,adrianzlotowski042,1,True,False,False,False
708980,Riico92,riico92,1,False,False,False,False
708977,Aleksandra Iwachów,aleksandra-iwachow,1,True,False,False,False
708967,Janina Markut,janina-markut,1,True,False,False,False
708970,Jimiczank,jimiczank,1,False,False,False,False
708999,CzwartyPlus,czwartyplus,1,True,False,False,False
709000,wabol,wabol,1,True,False,False,False
709002,Nikodem942,nikodem942,1,False,False,False,False
708985,karek2019,karek2019,1,True,False,False,False
709004,Piotr Wesołowski,piotr-wesolowski1,1,True,False,False,False
709016,Roman Overchuk,roman-overchuk,1,True,False,False,False
709044,PietnastyPlus,pietnastyplus,1,True,False,False,False
709031,tyger16,tyger16,1,False,False,False,False
709041,CzternastyPlus,czternastyplus,1,True,False,False,False
709053,Luibeton1234,luibeton1234,1,False,False,False,False
709051,Patryk Wiatrowski,patryk-wiatrowski,1,True,False,False,False
709056,Przemek Pogorzelski,przemek-pogorzelski,1,True,False,False,False
709068,Siostra,siostra,1,False,True,False,False
709081,larymangton,larymangton,1,False,False,False,False
709064,Paulina Jałowiecka,paulina-jalowiecka,1,True,False,False,False
709079,jeezus,jeezus,1,True,False,False,False
709089,tom3108,tom3108,1,False,False,False,False
709100,rplej,rplej,1,True,False,False,False
709113,Maja Maja,maja-maja,1,True,False,False,False
709097,Kuba Kozdronkiewicz,kuba-kozdronkiewicz,1,True,False,False,False
709139,Arsenus,arsenus,1,True,False,False,False
709145,Mariusz Bee,mariusz-bee,1,True,False,False,False
709151,Goaheadbobby,goaheadbobby,1,True,False,False,False
709126,Agnieszka Jrsz,agnieszka-jrsz,1,True,False,False,False
709160,Paulina Kolasa,paulina-kolasa,1,True,False,False,False
709164,Użytkownik4201,uzytkownik4201,1,False,False,False,False
709171,Hanok,hanok,1,True,False,False,False
709152,melon82289,melon82289,1,True,False,False,False
709175,Sugondese,sugondese,1,True,False,False,False
709189,Grazkakuta,grazkakuta,1,False,False,False,False
709199,JohnDivision,johndivision,1,True,False,False,False
709190,Hylena,hylena,1,False,False,False,False
709191,Shinden,shinden,1,False,False,False,False
709204,Domin12345,domin12345,1,True,False,False,False
709217,LisiastyNelik,lisiastynelik,1,True,False,False,False
709210,Robinson402,robinson402,1,True,False,False,False
709225,Mikołaj Kozikowski,mikolaj-kozikowski,1,True,False,False,False
709234,Essa3554,essa3554,1,False,False,False,False
709241,Piotr Misztal,piotr-misztal,1,True,False,False,False
709228,m3gumin,m3gumin,1,False,False,False,False
709257,Łukasz Zarówny,lukasz-zarowny,1,True,False,False,False
709282,Mjuzik013,mjuzik013,1,True,False,False,False
709299,Gulczas69,gulczas69,1,True,False,False,False
709262,Łukasz Raczkowski,lukasz-raczkowski1,1,True,False,False,False
709281,Rafał Rafał,rafal-rafal12,1,True,False,False,False
709292,ggponczeq,ggponczeq,1,True,False,False,False
709305,Lerest,lerest,1,True,False,False,False
709301,X_E_O_N,x-e-o-n,1,False,False,False,False
709333,Bacriters,bacriters,1,False,False,False,False
709328,Dawid Kulawik,dawid-kulawik1,1,True,False,False,False
709332,naturalny,naturalny,1,False,False,False,False
709344,Martyna Kowynia,martyna-kowynia,1,True,False,False,False
709356,quintox2,quintox2,1,False,False,False,False
709330,Skate2019,skate2019,1,True,False,False,False
709355,Kulabukahau Hleb,kulabukahau-hleb,1,True,False,False,False
709358,Assesor,assesor,1,True,False,False,False
709354,Mateusz Kurzyński,mateusz-kurzynski,1,True,False,False,False
709369,Holden Ford,holden-ford,1,True,False,False,False
709392,PawelWel,pawelwel,1,True,False,False,False
709389,KIRSON,kirson,1,True,False,False,False
709390,bb188,bb188,1,False,False,False,False
709374,Kamila Stankiewicz,kamila-stankiewicz,1,True,False,False,False
709423,youngkiddieoff,youngkiddieoff,1,True,False,False,False
709410,Krzychuuu23,krzychuuu23,1,True,False,False,False
709424,xAsiksx,xasiksx,1,False,False,False,False
709429,karol12332,karol12332,1,True,False,False,False
709430,Kubalol21,kubalol21,1,False,False,False,False
709449,Jagotlral,jagotlral,1,False,False,False,False
709420,filiptokozaczek,filiptokozaczek,1,False,False,False,False
709425,filipkozaczek,filipkozaczek,1,True,False,False,False
709427,Kamil Chyrek,kamil-chyrek,1,True,False,False,False
709442,LubiePioniera,lubiepioniera,1,True,False,False,False
709443,Arek Machacz,arek-machacz,1,True,False,False,False
709471,Wader1983,wader1983,1,True,False,False,False
709506,Paulina Nowak,paulina-nowak1,1,True,False,False,False
709484,Euuxhsbjeud,euuxhsbjeud,1,True,False,False,False
709490,Damian Sadlej,damian-sadlej,1,True,False,False,False
709479,kamilin,kamilin,1,True,False,False,False
709492,Oskar Miska,oskar-miska,1,True,False,False,False
709513,Marlena Cichoń,marlena-cichon,1,True,False,False,False
709528,Adrian Kopiec,adrian-kopiec,1,True,False,False,False
709516,Tomek Rudzki,tomek-rudzki,1,True,False,False,False
709525,Revzu,revzu,1,True,False,False,False
709531,Olek Fiszer,olek-fiszer,1,True,False,False,False
709514,JoeMen,joemen,1,False,False,False,False
709534,Fiszer,fiszer,1,True,False,False,False
709556,kubaaa123,kubaaa123,1,True,False,False,False
709554,Marcin Czerniewski,marcin-czerniewski,1,True,False,False,False
709557,stringipll,stringipll,1,True,False,False,False
709565,CZUBEK1,czubek1,1,True,False,False,False
709559,Ola Dzigda,ola-dzigda,1,True,False,False,False
709578,Torvaltz Boomerczech,torvaltz-boomerczech,1,False,False,False,False
709570,Kamil Janiszewski,kamil-janiszewski,1,True,False,False,False
709561,Ula Droszczak,ula-droszczak,1,True,False,False,False
709564,Brysko161,brysko161,1,True,False,False,False
709574,Kkk1235,kkk1235,1,False,False,False,False
709586,Proca5,proca5,1,True,False,False,False
709595,Мальвина Гадомска,malvina-gadomska,1,True,False,False,False
709622,Sryuni,sryuni,1,False,False,False,False
709615,tje03997,tje03997,1,True,False,False,False
709610,Simon Kinder,simon-kinder,1,True,False,False,False
709614,Karolina Szudrowicz-Krych,karolina-szudrowicz-krych,1,True,False,False,False
709639,Jakub Pruchnicki,jakub-pruchnicki,1,True,False,False,False
709637,Tybetański kaloryfer,tybetanski-kaloryfer,1,False,False,False,False
709645,Kaka12345678,kaka12345678,1,False,False,False,False
709650,Damian Donica,damian-donica,1,True,False,False,False
709664,Karolina Drygasiewicz,karolina-drygasiewicz,1,True,False,False,False
709666,Daniel Belka,daniel-belka,1,True,False,False,False
709687,Teodor Widerski,teodor-widerski,1,True,False,False,False
709691,Eloelomad,eloelomad,1,False,False,False,False
709677,Łukasz Skoniecki,lukasz-skoniecki,1,True,False,False,False
709699,pit3r3,pit3r3,1,False,False,False,False
709706,Marta Biała,marta-biala,1,True,False,False,False
709718,Laxer6,laxer6,1,False,False,False,False
709719,Lukas Luk,lukas-luk,1,True,False,False,False
709717,Ewelina Wieczorek,ewelina-wieczorek,1,True,False,False,False
709731,Oskar Szczygłowski,oskar-szczyglowski,1,True,False,False,False
709734,Daszek19,daszek19,1,False,False,False,False
709742,Kajtus_39,kajtus-39,1,True,False,False,False
709751,Natalia Biel,natalia-biel,1,True,False,False,False
709757,Daniel Biernat,daniel-biernat,1,True,False,False,False
709764,μαύρος πράσινος,mayros-prasinos,1,True,False,False,False
709741,szancilomichal@gmail.com,szancilomichal-at-gmailcom,1,False,False,False,False
709791,chrupcio02,chrupcio02,1,False,False,False,False
709784,quadi,quadi,1,False,False,False,False
709780,Bernard Dołbniak,bernard-dolbniak,1,True,False,False,False
709778,dMagiczny,dmagiczny,1,False,False,False,False
709794,KIlorik123,kilorik123,1,False,False,False,False
709777,Maciej Fik,maciej-fik,1,True,False,False,False
709806,michalek.bukowski@gmail.com,michalekbukowski-at-gmailcom,1,False,False,False,False
709795,Bibi Bibi,bibi-bibi,1,True,False,False,False
709819,zanki,zanki,1,False,False,False,False
709831,Pawel Semkiw,pawel-semkiw,1,True,False,False,False
709835,Nik00la UvU,nik00la-uvu,1,False,False,False,False
709833,Kamil Olejniczak,kamil-olejniczak,1,True,False,False,False
709834,Tomasz Walkowiak,tomasz-walkowiak,1,True,False,False,False
709854,Adi Jojo,adi-jojo,1,True,False,False,False
709862,Aleks Sztyc,aleks-sztyc,1,True,False,False,False
709844,Palul,palul,1,False,False,False,False
709864,Huhuhuhuhuhuhuhuhhu,huhuhuhuhuhuhuhuhhu,1,True,False,False,False
709870,Lululolicon,lululolicon,1,False,False,False,False
709867,Kipeerr,kipeerr,1,True,False,False,False
709860,Ramirez91,ramirez91,1,True,False,False,False
709882,Master Blaster,master-blaster1,1,True,False,False,False
709871,Zydu4200,zydu4200,1,True,False,False,False
709899,Szymon Wasielewski,szymon-wasielewski,1,True,False,False,False
709910,Blazej Kepka,blazej-kepka,1,True,False,False,False
709902,ayyynon,ayyynon,1,True,False,False,False
709915,Patryk Karwan,patryk-karwan,1,True,False,False,False
709929,koraggos,koraggos,1,True,False,False,False
709925,Mezzalians,mezzalians,1,False,False,False,False
709909,DanteMiszcz,dantemiszcz,1,False,False,False,False
709930,Matii22PL,matii22pl,1,False,False,False,False
709945,Hubert Bercik Sośnicki,hubert-bercik-sosnicki,1,True,False,False,False
709944,olkaaa9,olkaaa9,1,True,False,False,False
709965,Operatorr,operatorr,1,True,False,False,False
709941,Mateusz Cichocki,mateusz-cichocki1,1,True,False,False,False
709949,Adam Nowaczek,adam-nowaczek,1,True,False,False,False
709981,Analny Archiwista,analny-archiwista,1,True,False,False,False
709961,Igor Karabin,igor-karabin,1,True,False,False,False
709956,protypx,protypx,1,False,False,False,False
709960,Kawik1997,kawik1997,1,True,False,False,False
709966,Konrad Salewski,konrad-salewski,1,True,False,False,False
709992,Slavinator_v2,slavinator-v2,1,False,False,False,False
709985,Bogdanbogus,bogdanbogus,1,True,False,False,False
710014,Filip Martyniak,filip-martyniak,1,True,False,False,False
709990,Heyah15,heyah15,1,True,False,False,False
710011,Adamkarol,adamkarol,1,True,False,False,False
710019,PapaBolones,papabolones,1,False,False,False,False
710015,rudymikolaj,rudymikolaj,1,True,False,False,False
710031,Escobaroo,escobaroo,1,True,False,False,False
710024,Oskar Jędrzejczak Jędrzejewski,oskar-jedrzejczak-jedrzejewski,1,True,False,False,False
710030,Aleksandra Anna Nikoniuk,aleksandra-anna-nikoniuk,1,True,False,False,False
710025,Kasia Matysiak,kasia-matysiak1,1,True,False,False,False
710047,Aezakmi111,aezakmi1111,1,True,False,False,False
710054,Nieznajomy Pan,nieznajomy-pan,1,True,False,False,False
710064,qwerty9978,qwerty9978,1,False,False,False,False
710040,albireoo,albireoo,1,True,False,False,False
710065,geba770,geba770,1,True,False,False,False
710066,Malcu48@o2.pl,malcu48-at-o2pl,1,False,False,False,False
710060,alexbroflowski,alexbroflowski,1,True,False,False,False
710063,Irek Wilk,irek-wilk,1,True,False,False,False
710070,koles1234,koles1234,1,True,False,False,False
710091,Zapalczan,zapalczan,1,True,False,False,False
710097,Daniel Kornacki,daniel-kornacki,1,True,False,False,False
710106,Artur Pudło,artur-pudlo,1,True,False,False,False
710101,Emil Norbert,emil-norbert,1,True,False,False,False
710103,rreezo,rreezo,1,True,False,False,False
710099,Krzy Siek,krzy-siek123,1,True,False,False,False
710110,Kuladam,kuladam,1,True,False,False,False
710129,Cesar Ovilla,cesar-ovilla,1,True,False,False,False
710162,Spock69,spock69,1,True,False,False,False
710149,KubusAOE3,kubusaoe3,1,False,False,False,False
710169,Szczepan Abramczyk,szczepan-abramczyk,1,True,False,False,False
710157,Zziikkuu,zziikkuu,1,True,False,False,False
710159,Neliel0,neliel0,1,True,False,False,False
710165,Waclaw1,waclaw1,1,True,False,False,False
710153,Antek Bogucki,antek-bogucki,1,True,False,False,False
710195,DONALD6996,donald6996,1,True,False,False,False
710202,Klaudia Paterka,klaudia-paterka,1,True,False,False,False
710174,kkkkkkk777,kkkkkkk777,1,True,False,False,False
710194,Andrzej Gałgan,andrzej-galgan,1,True,False,False,False
710188,Michał Janicki,michal-janicki12,1,True,False,False,False
710213,Piesek111,piesek111,1,False,False,False,False
710223,jebacdisa1337,jebacdisa1337,1,True,False,False,False
710239,Sycorax,sycorax,1,True,False,False,False
710253,Benek16,benek16,1,True,False,False,False
710242,Galon2,galon2,1,True,False,False,False
710225,Lukizxc123,lukizxc123,1,True,False,False,False
710255,Bartek Słomiany,bartek-slomiany,1,True,False,False,False
710248,Rudy Karol,rudy-karol,1,True,False,False,False
710265,MicPuc,micpuc,1,False,False,False,False
710254,Damian Ostrowczak,damian-ostrowczak,1,True,False,False,False
710291,ChujDupaPizda,chujdupapizda,1,False,False,False,False
710278,Stalker69,stalker69,1,True,False,False,False
710284,Tomek Tomaszko,tomek-tomaszko,1,True,False,False,False
710277,Michal Gut,michal-gut,1,True,False,False,False
710307,Wet_Sixteen,wet-sixteen,1,False,False,False,False
710301,Artur Sońta,artur-sonta,1,True,False,False,False
710312,Romekatomek.rr,romekatomekrr,1,False,False,False,False
710322,Dominik Polasik,dominik-polasik,1,True,False,False,False
710323,Philip1995,philip1995,1,True,False,False,False
710341,Grzegorz Wyczawski,grzegorz-wyczawski,1,True,False,False,False
710330,svavorsky,svavorsky,1,True,False,False,False
710339,Rafał Janiak,rafal-janiak,1,True,False,False,False
710318,Arek Strupczewski,arek-strupczewski,1,True,False,False,False
710351,klc,klc,1,False,False,False,False
710337,Sigmarr,sigmarr,1,True,False,False,False
710349,Konrad Sławek,konrad-slawek,1,True,False,False,False
710359,bezlitosne.zakupoholiczki,bezlitosnezakupoholiczki,1,False,False,False,False
710372,Mikołaj Malina,mikolaj-malina,1,True,False,False,False
710383,Badzwezny,badzwezny,1,True,False,False,False
710370,Damian Malicki,damian-malicki,1,True,False,False,False
710381,Jo Gi,jo-gi,1,True,False,False,False
710395,Dominik Poleszak,dominik-poleszak,1,True,False,False,False
710402,Aleksander Ziarko,aleksander-ziarko,1,True,False,False,False
710389,Kacper Lesnau,kacper-lesnau,1,True,False,False,False
710408,matiz212,matiz212,1,True,False,False,False
710409,KontoTylkoPoToŻebyCzytaćKomentarze,kontotylkopotozebyczytackomentarze,1,False,False,False,False
710426,Regioo,regioo,1,False,False,False,False
710427,Ad Si,ad-si,1,True,False,False,False
710431,Aleksander Gromek,aleksander-gromek,1,True,False,False,False
710419,Kent Nobelingam,kent-nobelingam,1,True,False,False,False
710460,Magister technologii,magister-technologii,1,False,False,False,False
710451,guwno353,guwno353,1,False,False,False,False
710442,Ala Adamus,ala-adamus,1,True,False,False,False
710435,Ryszard Legutko,ryszard-legutko,1,True,False,False,False
710474,Damian Kobylarz,damian-kobylarz,1,True,False,False,False
710464,Darek Pe,darek-pe,1,True,False,False,False
710448,lnternetExplorer,lnternetexplorer,1,False,False,False,False
710449,wartowiedziec,wartowiedziec,1,False,False,False,False
710461,Michał Migniewicz,michal-migniewicz,1,True,False,False,False
710473,Yayeet,yayeet,1,True,False,False,False
710495,Damian Wurszt,damian-wurszt,1,True,False,False,False
710468,mark1511,mark1511,1,True,False,False,False
710497,Valmai,valmai,1,True,False,False,False
710508,Sebastian Jaguszewski,sebastian-jaguszewski,1,True,False,False,False
710512,Olga Oliynuk,olga-oliynuk,1,True,False,False,False
710518,imadrriiii,imadrriiii,1,True,False,False,False
710511,Cyryl Rumiński,cyryl-ruminski,1,True,False,False,False
710521,Miłosz Nowak,milosz-nowak12,1,True,False,False,False
710517,jezyk97,jezyk97,1,False,False,False,False
710524,adrianzzloto95,adrianzzloto95,1,True,False,False,False
710522,Alicja Klimowska,alicja-klimowska,1,True,False,False,False
